x,y,name
-0.1277431911580649,0.09483468885590671,bferner
-0.02989199944167337,0.0055361841129309575,pizzicatoiv
-0.320289695884297,0.3608642983517945,Penguin619
-0.27921809444552204,-0.21290555112156484,smoker05
0.045597905313623725,-0.011743361467293292,jako1987
-0.2519077579953254,-0.04694825311703926,el_tiuri
-0.016472678727213905,-0.07611541340362514,Paralectic
0.003164380093812628,-0.025548395216989157,newman75
-0.023366148508920565,0.19185542529591285,justanotherider
0.007475260781699285,-0.05553389671064094,dereco01
0.06521061641026529,0.08910500080621014,Arssen
0.016944997239349145,-0.021821165834812483,SochiLoungeNeon
-0.01322832065499919,-0.034716453909665435,Shambler306
-0.2704282678875595,-0.11322457237625501,salvaam
-0.17643557109657332,0.12027601414930895,melodymann
0.039066532680829186,-0.02521335278103909,finitek
0.13920142114915993,0.5509256903539923,Nath_fm
0.04272694787071722,0.10096941182716691,ESC_PaperTiger
0.021191368409992414,0.0764486904801339,flos
-0.012964106920103064,0.06286954099124173,Woodawgy
0.0022442586004180645,0.07630254116511942,LordAssHole
0.11536924906509803,0.16704202969745569,it0247
-0.013500049622912645,0.14844048111063307,zensunn
-0.052829040680751456,0.0014706418193856647,Asavingwhisper
0.02620795214492864,0.07903523729086999,Lialka1991
-0.07303536423649348,0.2534789420733383,Simian9
-0.03778371186332225,0.021583435473689835,Fairlight87
-0.01842285998395826,0.038951196917055626,xglax
-0.02802710693016434,0.03952267360772684,ReinR
-0.08315227291572243,0.1817388956275487,Jordanlol
0.05634874507877189,0.021601105378740507,emmcho
0.026935410249123354,-0.02506166212661157,Shagaravath
0.0330683374049101,0.0035945207588946896,ProcionZerg
0.024210258965965646,-0.018514545844043384,GatoRaiga
0.06026268179618957,0.04679165057783465,Romanius
-0.028644438856826434,-0.002220018500740937,m7md-ye7ia
0.017740557833487387,-0.014380574334348223,AltariusW
-0.13333295797452363,0.140658727827437,samwh
-0.18690387754078044,0.2402647684730793,CrouchEndChris
0.002139670212887257,0.08532092676352904,tanya_90
-0.009680989037451312,-0.05873095497705847,Darchoo
0.016362793563034255,0.006668014590598685,pliffgrieff
0.08216550976064436,0.16498843668927138,Contemptible
-0.09487486512878085,0.024834928079282205,DrewQu
0.01221948858793409,0.017251587085071775,marcusp84
0.17164193314308254,0.3096072124436975,twisstichrissi
-0.6168887857415006,-0.34501795680688546,CiVYaBish
-0.5795616992918221,-0.4938151935292104,alicewest
-0.6225608466957626,-0.18730290571839187,middaymarauder
-0.1837727013156216,0.223292213267669,foreigner97
-0.22848452607057126,-0.007497114221263734,Porygoon
0.06905131555358586,0.13437468111983017,Chillu1
-0.19857208569487178,-0.019445476189960342,eightiesSpandex
-0.30732175690348645,0.5312689374447821,Vauxlez
-0.18485025873142172,0.12925101892870394,mscpalves
-0.24272500486694448,0.1986547720989123,yogurdegalleta
-0.667637876924361,0.05382919675706603,some_dude_32
-0.5690006040002445,0.10969675176146985,edenbish
-0.39729587241848285,0.08779931213091553,shayleeharrison
-0.5742522396100217,0.49507246455131537,JamieCross91
-0.0977265170874252,0.054296584930411146,AliceRae
-0.5926096430194076,-0.35214817986155506,zachandtwo
-0.34720815348098133,0.2785108831535319,sjules284
-0.33584117893373766,-0.14249462321370762,jimmypena
-0.3717329539558026,0.2636623975254202,tres_kafkaesque
-0.5094432922287202,0.24122645412028348,Thomasstc
-0.6774514874016231,-0.16022066855491662,tribe__
-0.03259952741802638,0.05683952066836065,shawncplus
-0.514691841212258,-0.4277248188589111,tomjams
-0.22929589060148006,0.20534981685301149,THEminority_
-0.04146763002166039,-0.033322166877398224,Chateaulobby
-0.12596482714768437,0.08632959461832576,unpunk
-0.5354014104766821,-0.447972971442374,arun_ramsingh
-0.4575291390579752,-0.3714086159005877,A5troBlack
-0.6100358247171437,-0.3991269444606774,daysbeforerodeo
-0.8246078771254912,0.14461453757906584,ToussaintHD
-0.10849537521107731,0.06400255175814112,carligan4
-0.5581920874770794,-0.42746949312531723,zabreklz
-0.2947836437703006,-0.21233661325454406,lobstertrapper
-0.20557974827148,-0.03581239350570459,alcyoney
-0.24234523120345156,-0.04522547931722607,simoftw
-0.11427983307616274,0.036299410782403,malia_jumponit
-0.5998076626515696,0.30548731997323836,divingstation42
-0.6113847328607125,-0.24434861392137824,majormofficial
-0.39080790111644004,0.4088077200574364,Shaggylicious
-0.39766888758655017,-0.17616387736711864,jt_wittman
-0.4568172090667141,-0.20376497792363873,MattAurand
-0.17619354022801978,-0.03410171462335881,h0neyzuckle
-0.3006797314038161,-0.08334200794332543,kittening420
-0.39778319742557655,-0.40269456429169526,titlefightmike
-0.5241150168803361,-0.48970347635806477,DrStrangeCake
-0.544083769115967,-0.3179504585010371,DropoutBear
-0.3625577080760956,-0.35018582031942697,agentzerooo
-0.5624602787122656,-0.2501905929356559,chajimak
-0.36063050238380145,0.16726840084521682,giggles228
-0.2695304828601016,0.16357121524220697,DriftwoodProse
-0.10197006423740926,0.09787053961153891,ProductMonkey
-0.05209076982349553,0.00805305428817256,yooden_vranx
-0.36768220046693595,0.005462232882310691,darkdarren12
-0.03034376727753994,0.011620920589632886,MissyMiss4ord
-0.16704131910994602,0.1510951197787993,RisforRebecca
-0.4437319452687455,-0.4639214210967273,CharlieKimball
-0.5934750015416105,-0.2680471507148724,ABlackBeetle
-0.052891591226964074,0.04179170687257722,crista_marie
-0.28258896072189316,0.01207974062180623,HatzD
-0.33315840991508516,-0.08859531246362516,Caynine59
-0.004621953310584805,-0.019147948007072684,Niko_albarn
-0.00864760348142344,-0.0034460243840784112,PeachChloroform
-0.11078007400721816,0.16838645924201018,qapes
-0.053428082937448294,0.015312530935463154,jesh-
-0.24286433896455617,0.0816553311991942,ImmaCornflakes
-0.20146127177291642,-0.038190606043387754,viewtifulstyle
-0.10993652264227075,0.08000578902967252,BatteryPak
-0.13244946331371274,-0.030960342516234758,ampexiian
-0.16093647010751638,0.09588982181269073,Sinn3d_tragedy
0.010640573699297513,-4.155566471650664E-4,Mushroomjustone
-0.19635728784150372,0.11665686546237101,oCCAMSrAZOReDGE
-0.6146279118560619,0.10658801285363571,chxzlotte
-0.4814019360449477,0.33062972323060263,will-neill
-0.22643358323484197,0.014345485279110662,theneedledrop
-0.12583545145256655,0.07368860734330837,startedafire
-0.1665392226231237,0.09639347130811377,SquidTrash
-0.47341723714915096,0.3606820114802416,carseatheadrest
-0.2984344407016421,0.09913262655367054,SnakeEater54800
-0.33897544776739763,0.1914050847851588,TylerSymes
-0.5280072561640673,-0.21307235672884095,g0osemaker
-0.6614747039727646,0.1658091205284753,internabee
0.16532665482345124,0.3776004221721074,nitroausome
-0.15880277725478148,0.12789897746011875,FCN_
-0.19760358581171844,0.1708811299153258,CustomCabF100
-0.02157530248756634,0.03391135285935415,FromtheWordsofB
0.03190255067967698,0.09242529503035246,jakeisafairy
-0.17759719403315075,0.08523702604849788,still_bummed
-0.15566708967692056,0.21215431100021484,DoomZappo
-0.28993451732409836,0.2625158911469935,FireRedTails
-0.010010053472343017,0.02655813543864526,MrAsir17
-0.35819571600324696,0.31304722150324343,ExpressionYTP
-0.22496930596503897,0.17344872858279253,spaghettijesus
-0.3817112251775131,0.3930959562900548,darthanader
-0.18020704327724474,0.13023332871684232,notwilliam_
-0.289843035578927,0.4109859899650712,RCLeahcar
-0.2340006327612349,0.21153716470050402,ideas96
-0.45733390237829996,0.31013052621079,CrispyDragons
-0.036568947428871755,-0.08591120925541257,theregmaster
-0.5124082996699365,0.3692316692144464,MashuVariety
0.04770441374221791,0.12317502900636869,laromande
-0.11727564008068421,0.21252278753140597,TheMalkmusian
0.02648418079179891,0.22483168786041283,GasmaskAvenger
-0.013759727473066618,0.009215075046990987,Dozzyrok
-0.4952206554794728,0.17900286107131588,bribethecat
-0.41914766294100153,0.19700478796403326,nineroe9
-0.7017596888194326,0.2723951746722189,JordanLeeFoon
-0.31495465324758154,0.37732785798251695,Mattson402
-0.12462998868883646,0.24395889235135404,mexus98
0.008455835905917499,-0.008548940885367463,ishtigr
-0.5448452976139586,-0.3291761235448611,A10JoClo
-0.7138557067343627,-0.06670132083589025,drmcninja202
-0.3065176589036677,0.10481929437394441,shaheenpage
-0.19306976082784333,-0.1342079505969277,KvertyMD
-0.4578602045553018,0.041533593391688106,inourprime
-0.10169194336715266,-0.08774851671851172,brittnbrooks
-0.23049072941158075,0.12661633811891654,drewbooks
-0.01217908268977686,0.18717317401426178,marqina
0.03841522758207309,-0.015159554057270163,bleedingattila
-0.2171872864471812,0.034709466148168694,nemekat
-0.061226566426610285,0.23055585120507743,pinkiifloydd
-0.02480700869053798,-6.91432169154396E-4,tonymarla
-0.04190044743410425,0.04438380606113153,tcweh
-1.5449652803184612E-4,-0.018103393650922672,Turkishunicorn2
-0.6713366169790275,0.07376774741823211,LucasLinoMota
-0.1438484733696034,0.17500361170340487,theotherjordan
-0.21023975157420763,0.14041987318881535,lushlove
0.009043402620167442,0.008049825330925795,Rebelfawks
0.006813537766041279,-0.03049140124210017,allenw990
-0.0717319096730052,0.008832310138570797,AmantisAsoko
-0.18916816242845394,0.06551443162027815,Tcos17
-0.5794204033102007,0.2677169893415841,tralalove
-0.6319317511764354,0.24878071347624908,cburja
-0.5359125367111183,0.07762596806125725,TempAcnt17
-0.38044947342480556,-0.14653748193743166,tiperschapman
-0.11801016967038351,0.08379461919169474,jc4509
-0.08513572992420795,0.05786954068603808,fadingophelia
-0.21504594047791672,0.20744987265757778,TristeMemoire
-0.6448057425448835,-0.14374186778738232,KevinsFacey
-0.2874974160218001,0.2022025022612765,lelebuonerba
-0.20368674643000872,-0.05644661782368493,Scouticus
-0.6408480656864525,-0.17313733116350263,tudammkawaii
-0.5771257165454468,0.004580513841469793,paytonkuhn
-0.4321993198298411,0.006007322283720907,ThessWade
-0.44490960987034084,0.1954009333606711,YoungOne1020
-0.1734244326045401,0.3460391087154471,sco703
-0.07771273614636978,0.026065003144160187,xen0graft
-0.41519827934710374,0.24585880189913625,Quaxxx
-0.09252917727592672,-0.05725989079201342,bencie
-0.5069862776495903,0.12514674313638094,ablackshoe
-0.6235482750774306,-0.04735407261019858,selib
-0.2635553998405025,-0.017664399629014085,Juslotting
0.008176476803819626,0.025557763839799064,Clubonica
-0.3717438804092773,0.34189504676830745,Longinglolwut
-0.5856048230696629,0.3680753510093184,hiplink
-0.8280679669686551,0.11603393301796687,robertobaz
-0.4406053198591139,-0.01343249846188145,chaosan
-0.13653096444635443,0.053389233748873687,Ferriswheel98
-0.4503161085737069,0.11698775689938135,Whyguy1000
-0.6012317796136188,0.3201965950001823,LotsOfAtoms
-0.31236817680207013,0.13221207186017322,yhyeahh
-0.5746057635385209,0.39596915577017294,PieGie
-0.21792181096901078,0.05896830304902388,NeoReversio
-0.05517689080039479,0.023362359961407286,hippiepowers
-0.35786731501602553,0.11017306613238442,matt1337c
-0.34434438963844893,0.18184436846642188,lostcosmonaut22
-0.1739591826064515,0.05001335989156293,mikeyann
-0.2615974526495862,0.08061680444327061,mackleless
-0.23772707161292408,0.05183481770826435,bootyshorts_
-0.12448944164641515,0.11354933606615775,elmycroft
-0.3774217242547544,0.11866574564458197,CoryMcDonald
-0.5365000876906274,0.07070285331094979,Mynameiscian
-0.438083675246487,0.13608799844067343,quagsire28
-0.1686127264210568,0.16031525708725836,Be_my_MBV
-0.6133116798587683,-0.049143934804043325,zealzero148
-0.22932203620316563,0.24422322446518682,Nicker024
-0.5009589280687354,0.11344040596354348,StefanMakowski
-0.15439665963648547,0.14141571101902903,TinVision
-0.07853588908134869,-0.1604660374931208,rosieg96
-0.6150020591313476,-0.13354456049387392,crinky
0.019262488469393404,-0.0461866332612112,Enermatrix
0.055722009157320486,0.016346275058831364,Ser_Headly
-0.005345495591160992,-0.0182466244259485,Greenspanput
-0.13325807026513176,-0.15631781425134522,AG_Salugi
-0.13520372672648792,0.015274999266287382,smosix
-0.18218008746948672,0.3805655761796168,magnumforce2006
0.14937595880971302,0.25580870129591216,Dr_Saad
-0.1669946308973386,0.23647778358925828,VintageEyes
0.0953738263207277,0.1057483392968708,walrusofdeath
0.16361587285647652,0.478232759761908,Bradt619
0.1743008454773399,0.5433637556004118,snowdog62
-0.07093248641850773,0.4542110643843591,sivril
0.19468019054542787,0.4512791113658823,newThreefanatic
0.03788168609356846,0.008043155063198554,Racer100500
0.17469361683753365,0.5382800792762159,Devronius
0.07822070937365465,0.3420820249835297,TheJamesman
-0.18122359426057386,0.6203382552623995,Solstice-Coil
-0.10134935659391152,0.5337227994610709,five_four
-0.11904302541012521,0.28861892779934456,PFNarek
-0.13799567399743495,0.27873717506434936,SuperrrGammo
-0.008491736986706739,0.0689881396543726,Pwnsauce
0.0348877868617168,0.030233455372829832,Vyan1
0.2491082724263981,0.48356688628928096,Liminalitee
0.14329757418057995,0.2308701702643792,feltgrape
-0.031784111722607665,-0.033268259175856914,Placebo334
-0.1188760023027073,0.2738195491477833,Zeritas
-0.20364771273986088,0.1877196719812445,Haurix
0.22286330839657945,0.3323562697584202,KCKid
0.2047330098164572,0.3068703355209839,foryou
0.26050341155928064,0.3669667768892215,ZenekZelman
0.16323989063488095,0.35624425778601065,antipopular
0.01933104629373065,0.4037099004947079,Sevalra
-0.017825637632337833,0.18261859653162665,Satorr
0.2780996277304647,0.5142328588097016,dencker
-0.03089456818172604,0.0526065164687261,blackcat34
0.0034069074046061782,0.0017536049727063564,Feitan
0.23245119890135021,0.4042552979535545,Psydan
-0.13060280689702172,0.4455671215242285,fledgehog
-0.20765947404087579,0.23980558981864655,catfishman
-0.12281465356809128,0.17182682039000038,fidgetjnr
0.10096155551331223,0.16760256981814028,Spyral22
-0.07013468256416283,0.1200491568736607,GammoRay
-0.11221682015875918,0.11169420245154807,ziltoidtheomn
0.17636104642138897,0.399592204477773,spock84
-0.18700340744531876,-0.0032299038119132876,mastershake2222
0.007007965265218914,0.3613778862649428,almosterased
0.14298153559978166,0.2523349657612288,SaintTimi
0.0337024374519239,0.0699897071798955,iamrichlol
-0.35455374234504605,0.36110213921130296,PaperCuts07
0.07039723844547814,0.6071212524416998,Erotomainiac
0.011147880883756898,0.10812408473665434,thomasjeffy
1.0746651634440623E-5,0.010144218463298547,Belvestur
-0.12980974224240913,0.2927301800854356,Thomasjeffy2
0.05597024358615583,0.04588137507958033,Derdian-Metal
0.1210550655242771,0.09690524364807664,KillswitchKyren
0.00860937039274762,0.08852286736476407,rob_hale
-0.1307537595135811,0.13275440904624852,Old_M
-0.08558514107491448,0.17466604189784143,LMcD94
-0.20278827927792384,0.17624829879877998,Jedi_Mullet
-0.010011717578993601,0.3215685550520503,McAlvis
-0.01747624914224016,0.1274637183767247,gavrichards
0.06008943367749708,0.0677491115038784,Lewis-Jones
0.20656928794069426,0.2861081857523881,silver-spade
0.017751540204413867,0.026855872000764013,SuperSalter
0.20184249862468973,0.4525000550955178,Obscuras
-0.1594677926314889,0.20199304139529153,cericherry
0.025567521139200012,0.19708505704607937,zvezdo4et
-0.21520151885240726,0.29038765987306764,iainwatt
0.18735300145477168,0.2691781345801732,Kathotar
0.18966078672807402,0.498627571502848,Disappear1
0.2685104004851347,0.49881391610330417,norbert88
0.24699734343970262,0.3915408619532392,ariich
0.14275975530553717,0.24711530588084932,SiRo777
-0.20078521169411787,0.36807390695966485,JayJayNboy
-0.06007946054774593,0.05935305551203052,welsh_spud
0.03669459463419602,0.15693995551470602,Clarky_gal
0.03837176241319201,0.1900869898306047,Mnemicz
0.08329055518892772,0.21722436737487466,spike67
-0.1532078268388641,0.3861241137026482,Metal_ed
0.02231456991259836,0.01886803779751652,Michikawa
0.1686241824885344,0.19900180206822618,Pinball-Wizard
-0.19471876369089833,-0.20359827121985624,Cory_Vice
-0.041805870222996394,-0.06037371670035804,Pikey2k6
-0.010190859582329218,-0.048172440414166906,mellus
0.1235318269932587,0.1877105945342097,Livak
-0.02480638113024004,-0.09512160861179751,pearnski
-0.43617739411255685,0.08189849182095424,Glade-
0.18750125407923468,0.16792910082256954,LewisBlah
-0.3865561697192881,0.17173252371255465,Scrambles202
-0.19772493643642777,0.11317985350715963,wellimhere
-0.1502817303247115,0.1813958254751941,tlng13
0.15190674368156665,0.2722241014954986,Sabbathgarden
-0.008092552403863914,-0.0037917541715918298,ChesterKiwi
-0.06206837156206376,0.06640190276347475,mirorelle
-0.6365483768278298,0.014986630767211571,John10player
-0.10270401336907041,0.10173236214505739,blackmage172
0.06330083015386798,0.3904915768673883,DividerOfShadow
-0.15242539071946937,0.4696921693263592,MikeNH16
0.17683955765404105,0.25952662772876706,Grotlo94
0.27756687233795835,0.33343085763552494,BrennanG9
0.28767820265538774,0.498056347847311,s61tractorboy
0.18988608852263997,0.3403173854780314,plescheff
0.246224443948946,0.4278462721627308,BASluis
0.09952434624620932,0.23716018939426572,YesOtter
0.22070131023915507,0.33525244983640595,ildalina
0.12282542583101672,0.2852898478682684,SerialJoker
0.32307894264640963,0.4706038496788187,pojjster
0.26973726489598454,0.5380031529672685,petehurst14
0.11361779594410507,0.30948796437338605,Saviourr
0.31362663502265375,0.4858304643813916,TantalizedFnyns
0.2444878761414796,0.45127307711957554,DreamsAblaze
0.27840851315068293,0.4920468911865366,danielfml96
0.27992957224764914,0.4899723631486615,Avyg31l
-0.5895664296133964,0.5555649101261653,OkayCompy
0.2135781222069472,0.27913261532401207,Khaotic077
0.09142708753972821,0.26246584633641945,slaughterfish
0.22062214746696948,0.40470688240297964,thataxeguy
0.09637665204946966,0.3937884859173638,Richo88
-0.12408898309757072,0.11498010669252502,Anaringasu
0.2349674256628352,0.42779142759162053,h2o60
0.11974844417911437,0.2963646772651265,hybreda
0.005917092210815494,0.11099688677160828,_edges
0.20447382573980105,0.29608838940423043,Sambor511
0.20703889170833337,0.37254980464076065,Prog_101
0.22041527158150565,0.3177525679729608,EnigmaticEntity
0.3279916537450871,0.5059538116733611,Braymz
0.23022871490589206,0.34894482215367156,Shiki96
0.2138764380621046,0.39364838362653265,QuarterNote
0.0375565361327197,0.04805086281531083,TrveBarbarian
0.21981589662500187,0.2977743895151712,Sultan-Shahrokh
0.0729464802029664,0.4678972909692432,Juarez2112
0.09879158872962625,0.20365871923884823,Chaosophile
0.051476388286646295,0.022629712163846752,carnagexcandy
0.0444952704871852,0.09110968605083389,fletchzer
0.2829821854232998,0.42634939198836735,TamenZki
0.06391319846469452,0.3406470279757552,SixteenSaltines
-0.6280677754154148,-0.35350636580493316,Wuxuzz
-0.510746174042484,-0.1696271880368897,CaptainAJ
-0.6991456231527758,-0.09923679329931018,packtsardines06
-0.5862609792141719,0.08122077558684965,shingpau
-0.387519877336414,-0.07428956780649722,leoworner
-0.2545789919179513,0.16351960243041488,hashtagbluejay
-0.07120050288025072,0.062412060551402054,CumStainedJeans
-0.06127417733878734,0.027855794448985362,JamesHippieKid
-0.4827311725080427,-0.25938326115212856,WilsonFanderman
-0.24800973641970295,-0.15018504600900293,Gimmedatseabear
-0.2344526392674644,-0.12070680826903922,Ellipsiscup
-0.032099783283403974,-0.0339388303288554,BloodOnLeaves
-0.503727487979486,-0.4391003791343208,theeyellowboy
-0.358603204679821,0.5496728332738205,toptomy
-0.3915209820714271,0.09939126685360523,superjchamma
-0.04339433503881973,-0.05324271286595588,samarahardie236
-0.017958460192446082,-0.05334914811215361,thoroe1983
-0.06416591897593492,0.01912735865614755,berger321
0.010164332003341334,-0.01436627765081853,ZeVexKryor
-0.10573527688132349,0.032110709022686035,gingertime
-0.2661646002859478,-0.05192058451425107,tneilen
-0.3806844011384867,0.16711929961125388,cr356
0.04154332382231035,-0.08217918019784286,kingdevesh
0.025966878412226235,-0.06544876991381142,spamdigger
0.06658596721367188,0.10405364698182369,paranoid_united
-0.11395025742281097,0.06803102175607267,mikehickman
-0.02485933095118922,0.10319997636158978,fayatee
0.010853221874153572,-0.09820770572790331,qpkqkma
-0.05318419911748909,0.06444795629861451,nerwoos
0.01143842216396063,-0.05292963596185676,nheea
-0.12831245476266276,-0.12458617195394339,jeetskii
-0.023494811412394068,-0.13107848118711268,pia78
-0.4443906506435494,0.30084405532929165,briangoesroar
0.009125258330287347,-0.02647582403221609,pistacja3
-0.126041954095069,-0.07002804610363207,georgeman91
0.09208691744157227,0.2211374791041316,FookFookFook
-0.01861952343725484,0.006454569662050426,viscount89
0.041455250419762266,0.027274829623855443,Geser-
-0.13076558103816638,0.14567750757204323,fishf00d
0.05887879371033102,-0.08523919059517131,magdaa_PL
0.03656713195776584,-0.08536426077549122,iiceFairy
0.04049947826002702,-0.09841445108483486,Kiara0094
0.03342425560767623,0.00647190385416814,kiikis
0.04581906295502604,-0.09120702590445279,LittleGirlXtina
0.029382752918487846,-0.10163676440364194,Laulii
0.03266549061503176,-0.11046628662582816,hiCopto
0.034622353965559634,-0.0692949119007381,TheEntranced
0.02615386634753505,-0.04370623582641902,Humbird59
-0.08936979941774277,0.16035024337706427,pikalurven
-2.1928970421193302E-4,-0.04136135445410125,Rahardianti
0.031807205111014245,-0.10991873801514583,JMLKAIGUN
-0.43265394625993414,-0.07660324607342912,mlssgrcpllrc
0.015345879527910757,0.05040995006870625,klowda
-0.2232854801165896,0.16008282146564215,Claudy28
-0.00524758242943379,-0.06235399781431759,emruta
-0.2025708005684264,-0.1893080916222065,Jaundice76
0.018717591232298103,-0.0607910232131405,Kewbs
-0.08821012262573431,0.18315990251170633,Assembly
0.046388362267292885,-0.09663268736094194,maarnaa
0.008364726370349613,-0.021468618534981193,Minasti_7
0.05054936949430998,-0.07783643612909424,MedivD
0.0421062870904026,-0.0959672225324722,Xzini
-0.10599708156011653,0.03572265226442233,EmojiStyle
-0.030511895181046696,0.03866836888404733,Rattmuffen
-0.0060394009533187125,0.10498258045721262,Edrees
0.005622796694037851,-0.05549597907376146,Connexion
-0.0877569751317818,-0.11656107644918144,IAmMrDexB
-0.46286603851309965,0.4165598711007643,ChrisMGmx
-0.13248000098403076,0.1997565143902388,absoluteradio
-0.625535816740324,0.07933257769880575,raguuuu
-0.3180829178650059,-0.18334373090028827,zpellecchia
-0.2452176859006592,-0.21527046513271775,Dioxology
-0.3490288866396098,0.0036766312474231524,kennidfm
-0.09638445290572395,-0.053541367859547134,SonicAzure
-0.18564023366462004,0.14793821779330943,piconova_
-0.1756434357526662,0.06317646027504224,marinaviolet
-0.10900589630106113,-0.08516506983253155,vapordog
-0.326445785127382,0.17270449460690154,Widmo45
-0.17690553400235165,0.026634445801486814,Bozeph
-0.7379000810756337,0.19025446100212295,lockeridge
-0.058156678553987456,0.02228948480401451,Viikstinnian
-0.5258986978857877,0.08146613379172418,jozzlwow
-0.15980988663725293,-0.06124965164419205,FlyGuyPhanatic
-0.7631116019348,-0.0731163080903085,RobS2401
-0.06865932411895267,-0.01979614690586203,Emzilla97
-0.3343938017791415,0.10168050778647646,Muriotti
-0.31364063091573613,-0.21815274533520548,Salty_Azure
-0.17954386950118123,-0.050546608934213304,RehashPunk
-0.4300087583927585,-0.10210114592998325,peach-baths
-0.25670829599809686,-0.1429239246839376,saturnz-barz
-0.4051974859695617,-0.3355117709007344,Joomboo
-0.11615287397909074,-0.04929789947689106,daxdcleasby
-0.5390977630001846,-0.23129193655768826,A_Thingamajig
-0.21588259227339135,0.025723657609218888,Kikitys
-0.6791475915901569,-0.4568537714967945,TribePunk
-0.6393270119520071,0.35022687973989614,K4D3N
-0.13266850573113356,-0.017105805059854505,CinCin17
0.16802168938385487,0.3040631537319273,Trolllis
0.02514119554068187,-0.0013570584109832283,Thil-Galad
-0.011336852254154161,0.22925065587941967,InnerWolf
0.011337835749898597,0.05366588237175283,j3lle
-0.19289632909640553,-0.05731677185400043,alipi
0.27275876227677465,0.3709955615928118,wmc-Will
-0.039664056314447124,-0.03582001083863119,Rochdii
0.021021054395759874,0.023025593898249222,davidgrinding
0.006591503347785095,0.10458165813797844,aykonika
0.11885468185762328,0.08591937999942385,METALMASTIL
0.0219675794986899,-0.008842795039179103,MdScntst
-0.22884380487819853,0.31311881605210545,Claymorean
0.03241468719116293,0.017190255724324192,OckhamTheFox
0.03563850316719383,0.0211505457178897,babaumm
-0.002950020994340274,0.020040463580215558,Dampness
-0.012442467524815442,-0.054032659433505055,Evgas
0.0320169947956447,0.05560962387613048,LordBaphomet91
0.11601173922845372,0.07034366679153516,Sergio_Phunzem
0.1436016781195028,0.13313707026348742,Narfski
0.16029395050939088,0.2807907683232226,Vansteph86
