x,y,name,topGenre
-0.6149867162453956,0.14097861187627916,crinky,Hip-Hop
0.01926748574670384,0.04546861934676551,Enermatrix,pop
0.05571902398136348,-0.017682008489391998,Ser_Headly,Soundtrack
-0.005346354981057017,0.016337366552903736,Greenspanput,indie
-0.1332355529883536,0.15989888349426723,AG_Salugi,Hip-Hop
-0.1352075014122453,-0.014725900638582015,smosix,electronic
-0.18223088792171632,-0.38017675849079324,magnumforce2006,indie
0.1493589420367138,-0.248356093317462,Dr_Saad,Progressive metal
-0.16702078548389557,-0.23230289199685653,VintageEyes,Hip-Hop
0.09536840285223301,-0.10211776484654331,walrusofdeath,Progressive metal
0.16357539570227633,-0.46754788866620955,Bradt619,classic rock
0.17425301715966088,-0.532946211430336,snowdog62,Progressive rock
-0.07097956387553972,-0.4473144722412958,sivril,Progressive metal
0.19464745148244472,-0.4387793714654137,newThreefanatic,Progressive metal
0.03788257830799759,-0.00728677362306479,Racer100500,Brutal Death Metal
0.17464750819488672,-0.5272943662685053,Devronius,Progressive metal
0.07818777314741775,-0.3370613951677661,TheJamesman,Progressive rock
-0.181297720249419,-0.6152208481918283,Solstice-Coil,Progressive rock
-0.10141040048374088,-0.5286678223843263,five_four,indie
-0.11906940361558374,-0.2809615104750627,PFNarek,Progressive metal
-0.1380347836059175,-0.2796133794804624,SuperrrGammo,post-rock
-0.008490344390722604,-0.06262981976209435,Pwnsauce,Hip-Hop
0.034886188444809625,-0.02926776478561577,Vyan1,rock
0.2490725924644594,-0.4711561455610587,Liminalitee,rock
0.14328111175009342,-0.22502468060509184,feltgrape,Progressive metal
