x,y,name,topGenre
0.1789254098253985,0.20570842627136154,garethdandrews,classic rock
0.03965754330093473,0.11822268560447179,bearcalleddave,classic rock
0.08914311847035637,0.028097694041196143,khuneeee,Drum and bass
0.08426079413278893,0.13005114827132455,Whatashamemum,rock
0.13982169147025114,-0.014339826278618193,JamesPicton,Drum and bass
0.13337328017481015,-0.07713467855791684,TheProseph,House
0.33174238606234074,0.02990159292087934,dylankench,Hip-Hop
0.2649476527884637,-0.08958875760167799,percyDD,Hip-Hop
0.21476163434270726,0.1532798398815196,CatTemplar,seen live
0.29171763219387314,-0.2312070802234264,SonnyThornhill,Hip-Hop
0.1283027734861944,-0.18411388635873055,AndyPhillips_,Hip-Hop
0.12579350210150808,-0.08184766359867712,CianKel,Hip-Hop
0.22177843883122428,-0.09562621461145028,tomoswootton,Hip-Hop
0.1533658985103911,0.06766943930861985,JonnyClark1990,seen live
0.18538648483299408,0.27697978430802594,matgracias,folk
0.09540952859799669,0.06394842119856382,Primo_s,synthwave
-0.07602902716144702,0.13203312204826118,Callipyginous,electronic
0.23555330459936438,0.02628940820721102,seam_boi,Hip-Hop
0.3573271824380235,-0.06172257136060923,BroomPerson21,Hip-Hop
0.15475776674733235,-0.19472280414750828,Mathearny95,Hip-Hop
0.28203808568673144,0.2582476694378379,tafferss,ska
0.2196855948823328,0.2566570251261631,thigmotaxis,classic rock
0.23363280664155903,0.2920024802129669,qqalto,indie
0.04252106856290737,-0.059930426391945034,robert11789,dubstep
0.19126827414333417,0.27356323981894365,Napoleonidas-,indie
0.06084120055570155,-0.16590835645471438,KurtMclester,pop
0.0067622646229140385,0.03241206615540169,samleeney,electronic
-0.0030433735656630913,-0.011661690081492274,chloe-fletcher,Drum and bass
0.1588508799787345,0.15056763468118645,Joe_Yelland,classic rock
-0.06420796994425589,-0.040996397007224815,roxmodr,metalcore
0.06217576149942749,-0.05652861637408935,hexmodr,Hip-Hop
-0.17635467315947778,0.1730950290403327,sp1tekiller,Progressive metal
-0.12519817754607496,0.16202482766072177,Fridgeboy,rock
-0.14919099564648183,0.22665928253877787,Jc1990,Progressive rock
-0.1316487815482078,0.19737763438186226,MaGna720,Progressive metal
0.33230876879523435,-0.013666479080310165,DCCXX,Hip-Hop
-0.016133050227142242,-0.027827541714883886,keygen,trance
0.2304405108440706,-0.14829032853869614,Raydicon,electronic
-0.05134447622690012,-0.0019427957236047566,Synthenebrism,synthwave
-0.11291692573286376,0.1299576903969727,anarmyoffatkids,classic rock
0.36842884298347606,0.33432780381978794,juancarlospl,indie
-0.08221562366729245,0.15297572421160893,tranvick,electronic
-0.10750766317501202,0.0776810497140322,Sonnellion,black metal
-2.613748627815579E-4,-0.008664036369490542,jakeledoux,electronic
-0.0017046580209148594,-0.019569167136958283,aliceinelmoland,post-hardcore
0.13625412264904221,0.08107930674589357,Skovro,folk
-0.0637129416611691,0.007080886944337326,digishit,synthwave
0.3256604109839334,0.18539757066633167,Blvd_Nights,indie
0.00712658871796111,-0.0049079991666977595,SuperiorRobot,electronic
-0.012927008188332109,-0.01673265154238878,YudhiG,Soundtrack
0.21546455366283032,-0.07846856702057926,braydenmclellan,Hip-Hop
-0.007947014751697647,-0.02878499009060664,mcavengers,indie
0.043897203170742215,-0.025070113131602397,ferrum_23,electronic
0.04768353881021434,-0.0650689982133537,waltrg,electronic
0.22456209072512176,0.1403941978709024,j2los,indie
0.11924517896314937,0.10462018187827143,josh_200,Hip-Hop
0.022522893668126428,-0.001667527414903686,danoxidous,Hip-Hop
-0.004845792498039915,-0.08513222175016835,conorh333,electronic
0.1374633654547018,-0.07579333174001494,edubbwitthevdub,Hip-Hop
-0.07975466763641204,-0.01945320994601511,subzerosc,Soundtrack
0.0851872179463859,0.19608490950392837,TheDarkOrb,electronic
-0.15275962120322403,0.0783415888159074,luciferosx,death metal
0.02557448893884894,-0.12145712057674107,Kefkef123,Hip-Hop
0.01755636971876876,-0.05483433248295106,HendriksM_,electronic
-0.010656582199031648,-0.017075424318819574,Burloise,Soundtrack
-0.22135007748629895,0.1676251090124442,b-rad,Power metal
0.1412419510347502,0.12282465658726416,bferner,folk
0.02805534846927705,0.019087950079751233,pizzicatoiv,electronic
0.11226448248987264,0.27863050983685267,Penguin619,indie
0.18582609029260433,-0.10282261667992648,smoker05,Hip-Hop
-0.058600031311404704,-0.01116780428081425,jako1987,dubstep
0.17916472573408504,0.10790833549477856,el_tiuri,Hip-Hop
0.045730454575478384,-0.09001808780434922,Paralectic,Hip-Hop
0.0010780229067169406,-0.02430140564888706,newman75,post-hardcore
-0.029508288553590622,0.17401560828367535,justanotherider,rock
0.013998829387172753,-0.04870189636782793,dereco01,electronic
-0.09415738073778501,0.09284840295982258,Arssen,Gothic Metal
-0.007724857251810634,-0.020019923734440125,SochiLoungeNeon,synthwave
0.023894255363994543,1.1699019314624431E-4,Shambler306,synthwave
0.19734016255282255,-0.02540909914071734,salvaam,Hip-Hop
0.1357905341733649,0.17402574840992047,melodymann,electronic
-0.034689799415967844,-0.02554182977027703,finitek,synthwave
-0.14024484694379383,0.25311405305111134,Nath_fm,Progressive metal
-0.0664556359994568,0.07438612056358324,ESC_PaperTiger,post-rock
-0.023916574389471687,0.11415026851260744,flos,neofolk
0.013005902784735858,0.049487295388136086,Woodawgy,ambient
-0.012567187262683042,0.059120326419002014,LordAssHole,black metal
-0.12224594691632643,0.11118081357126454,it0247,Progressive metal
0.007243966128926251,0.1460088493150308,zensunn,industrial
0.044393904849515796,-0.0034683790383767434,Asavingwhisper,electronic
-0.037117197483562826,0.09231312066775614,Lialka1991,post-rock
0.00414212106692661,0.1281599452243144,Simian9,rock
0.05986583516548057,0.09068172242076275,Fairlight87,post-punk
0.017624429658694468,0.05019564274715559,xglax,post-rock
0.028572700577742853,0.029481905041496125,ReinR,doom metal
-0.02672541942985265,0.1970254909444858,Jordanlol,Progressive metal
-0.08686443774304141,0.03155573393970961,emmcho,deathcore
-0.02087099600233155,-0.02738633093254438,Shagaravath,ambient
-0.029423625270380067,0.004372379004223049,ProcionZerg,ambient
-0.014955848264011527,-0.006485177478920455,GatoRaiga,ambient
-0.10447541257464599,0.09780916406721618,Romanius,ambient
0.039906620270250014,-0.002748329179529064,m7md-ye7ia,post-rock
-0.014388518166299652,-0.015298600781021599,AltariusW,ambient
0.12381296103443212,0.10655395168208157,samwh,ambient
0.12212047850268552,0.1563828548906886,CrouchEndChris,indie
-0.05600208909533318,0.22931328391428296,tanya_90,rock
0.023846356563266176,-0.014873204852644165,Darchoo,minimal
-0.023657999822115007,0.007809185418482014,pliffgrieff,female vocalists
-0.07386784092809026,0.08798990316878409,Contemptible,Progressive metal
0.06654422227333065,0.0670486381910824,DrewQu,electronic
-0.026164496013461273,0.033043244227784194,marcusp84,hardcore
-0.15488778347926727,0.16567695881193403,twisstichrissi,Progressive metal
0.40172615466493145,-0.032095690369086154,CiVYaBish,Hip-Hop
0.24947050845078111,-0.2065602955917467,alicewest,Hip-Hop
0.4223535662940874,0.03113950986065301,middaymarauder,Hip-Hop
0.12152633913573138,0.2826156387567382,foreigner97,rock
0.13102730075319854,0.0888437173599489,Porygoon,Hip-Hop
-0.11402331644341795,0.1341594379781603,Chillu1,Progressive rock
0.13861034605737393,0.11324466496902184,eightiesSpandex,Hip-Hop
0.09521995697635767,0.2791394272489895,Vauxlez,thrash metal
0.17480430443004444,0.16796788002459592,mscpalves,indie
0.209024485023925,0.18577037639213237,yogurdegalleta,indie
0.40413873101519715,0.1042612546336702,some_dude_32,Hip-Hop
0.3892689897666161,0.13536252243974942,edenbish,Hip-Hop
0.289624872968856,0.08504018322693212,shayleeharrison,indie
0.28401262427830204,0.24491728459250153,JamieCross91,indie
0.1189184010006344,0.06398716775309786,AliceRae,indie
0.3502934594138486,-0.13424981740480585,zachandtwo,Hip-Hop
0.24907246708435515,0.18671843844451164,sjules284,indie
0.21263892447643823,-0.052359999657737265,jimmypena,Hip-Hop
0.27953344275126357,0.1937784238233391,tres_kafkaesque,indie
0.3278457307627358,0.2857384947402431,Thomasstc,indie
0.412502972731015,-0.004486203266678024,tribe__,Hip-Hop
0.018913392451528448,0.06538750237851641,shawncplus,metalcore
0.3459656673453179,-0.16690084572856437,tomjams,Hip-Hop
0.18466623030565343,0.12535739508817267,THEminority_,indie
0.05739617653481137,-0.018722829763067356,Chateaulobby,pop
0.11558447583920521,0.14715027611255432,unpunk,hardcore
0.31591494688910704,-0.20749778302049068,arun_ramsingh,Hip-Hop
0.3109029231350212,-0.16812694397531872,A5troBlack,Hip-Hop
0.2942787280860336,-0.12867031637398418,daysbeforerodeo,Hip-Hop
0.4792274414564002,0.1617216057242404,ToussaintHD,Hip-Hop
0.09610355020765401,0.06887271330962472,carligan4,folk
0.3060831093102286,-0.16072214790304618,zabreklz,Hip-Hop
0.21338769086631953,-0.08726683245603994,lobstertrapper,Hip-Hop
0.16854140135012322,-0.0317948845333412,alcyoney,Hip-Hop
0.1761455742376438,0.06476023274803716,simoftw,Hip-Hop
0.23317003361333716,0.13594923137820586,malia_jumponit,indie
0.34868380428870605,0.20553342181593906,divingstation42,indie
0.3796262717704303,-0.06247023731981598,majormofficial,Hip-Hop
0.2090230631738426,0.13249997583404002,Shaggylicious,Hip-Hop
0.3658845513021009,-0.09703213951309485,jt_wittman,Hip-Hop
0.17371550691927007,0.06684003415547678,MattAurand,Hip-Hop
0.11217319567981338,-0.0315999467851394,h0neyzuckle,Hip-Hop
0.24490360195620767,0.028614693160542867,kittening420,Hip-Hop
0.30997754346024814,-0.22395933731445378,titlefightmike,Hip-Hop
0.22101301101322654,-0.23099611782311746,DrStrangeCake,Hip-Hop
0.29518672065240203,-0.09620887312161343,DropoutBear,Hip-Hop
0.25931834514077295,-0.1882924517658585,agentzerooo,Hip-Hop
0.35515589433718664,-0.012118916454184527,chajimak,Hip-Hop
0.20101507083603973,0.0606473862882814,giggles228,Hip-Hop
0.11316089864298116,0.18349390868736384,DriftwoodProse,indie
0.11953707928378335,0.15755407222597897,ProductMonkey,indie
0.21362127615219326,0.01813117413343311,yooden_vranx,indie
0.16718208963451958,0.13309325365006464,darkdarren12,Hip-Hop
0.1484462096242716,0.08852660309693387,MissyMiss4ord,electronic
0.1376909619156579,0.29202158515381277,RisforRebecca,classic rock
0.2759032673419241,-0.2530569807280443,CharlieKimball,Hip-Hop
0.3840921630550047,0.028339396482260724,ABlackBeetle,Hip-Hop
0.07035361301227626,0.0808351048598148,crista_marie,indie
0.22038032121934442,0.057167007514514,HatzD,Hip-Hop
0.22243281877198812,0.13074411486416687,Caynine59,alternative
0.02406081428091215,-0.021666501781993436,Niko_albarn,Lo-Fi
0.05024569954044911,0.023794818040087755,PeachChloroform,indie
0.07687739741994419,0.17198326688981655,qapes,video game music
0.12989355653887844,0.07471336791082903,jesh-,Hip-Hop
0.19437978588854793,0.10309923560002138,ImmaCornflakes,Hip-Hop
0.1396823514117887,0.029824074829856766,viewtifulstyle,Hip-Hop
0.06899979873802203,0.11615428446864447,BatteryPak,new wave
0.11980181712319214,-0.006720786089708788,ampexiian,Hip-Hop
0.20099597413652442,0.19656996316856729,Sinn3d_tragedy,pop punk
-0.006916284614640996,4.6913046141300503E-4,Mushroomjustone,video game music
0.08901275449974036,0.059820001038272896,oCCAMSrAZOReDGE,electronic
0.37936248293601105,0.20468320130781414,chxzlotte,Hip-Hop
0.3090686593563343,0.29119530813802547,will-neill,Hip-Hop
0.14804968255293074,0.03459484023747444,theneedledrop,Hip-Hop
0.19608287935840704,0.15067596860940247,startedafire,indie
0.23731048337708885,0.16668561051243408,SquidTrash,noise
0.25923243093344106,0.3402473618302403,carseatheadrest,indie
0.15201201250443622,0.1194795491834461,SnakeEater54800,electronic
0.16624403442034807,0.1965348925280098,TylerSymes,pop
0.34580824525762865,-0.030049265172115994,g0osemaker,Hip-Hop
0.3825892196798326,0.2195143592048754,internabee,electronic
-0.149771353736376,0.24013753755876924,nitroausome,rock
0.13885485746014894,0.182153879574759,FCN_,indie
0.12336918513593771,0.1351279783674427,CustomCabF100,indie
0.024002310018410043,0.05169279923975323,FromtheWordsofB,indie
-0.0813947854350109,0.10234994582669929,jakeisafairy,classic rock
0.1734539604922955,0.12662390310017407,still_bummed,post-punk
0.06867700078088355,0.16218705471191153,DoomZappo,Progressive rock
0.11916592557345834,0.17921741282453987,FireRedTails,electronic
0.02029045939942552,0.04344100739744812,MrAsir17,chiptune
0.17374493497945456,0.24043565321672064,ExpressionYTP,idm
0.1678927326676131,0.18065144609232456,spaghettijesus,breakcore
0.19988587412620007,0.3673635307361122,darthanader,indie
0.2124198975912885,0.21136026951962067,notwilliam_,experimental
0.11823678032709918,0.24379108398348232,RCLeahcar,shoegaze
0.10112849129584542,0.09929610056906739,ideas96,electronic
0.25381508407942627,0.3419856079028874,CrispyDragons,indie
0.05457545303530833,-0.13250821012435832,theregmaster,pop
0.2789362663023902,0.20658517948824112,MashuVariety,electronic
-0.04769013375950785,0.11623843177646619,laromande,eurobeat
0.01804357169658997,0.26345777023239836,TheMalkmusian,Progressive rock
-0.1029714254878464,0.1537662075028542,GasmaskAvenger,thrash metal
0.03768543985950674,0.02813049596570016,Dozzyrok,japanese
0.23932403719366538,0.29331263206645564,bribethecat,indie
0.1996956810295824,0.19745727218046125,nineroe9,Hip-Hop
0.368830186482597,0.18236543304012165,JordanLeeFoon,Hip-Hop
0.11383189369546787,0.24600236438873568,Mattson402,classic rock
0.08222193111290477,0.2011049324413667,mexus98,indie
-0.005880930358792674,-0.007937538843777176,ishtigr,ambient
0.3372030154667147,-0.09564215355382688,A10JoClo,Hip-Hop
0.3509014773682804,0.23769008702419078,drmcninja202,Hip-Hop
0.22917924265926015,0.08400387458553019,shaheenpage,seen live
0.015378437106322394,-0.005404366495542269,KvertyMD,rock
0.30932906086112033,0.12624006134609603,inourprime,indie
0.11025600185583918,-0.030155851848944162,brittnbrooks,Hip-Hop
0.1915907088290265,0.13494008446091302,drewbooks,indie
-0.01365870532815832,0.3015409790138117,marqina,electronic
-0.025264862806066976,-0.029269006908196685,bleedingattila,metalcore
0.14998848294530567,0.15190624496198443,nemekat,electronic
0.01570905171861463,0.16673657999363065,pinkiifloydd,classic rock
0.1564068426924961,0.08810078273873503,tonymarla,Hip-Hop
0.02155664001328142,0.06837788006077854,tcweh,pop
0.01587710806186412,0.0016020545815440361,Turkishunicorn2,pop
0.3630581588978198,0.2388517353552416,LucasLinoMota,folk
0.023489635026290746,0.2649130063168887,theotherjordan,classic rock
0.045653506568543736,0.05173531848072887,lushlove,pop
-0.051903797137289716,0.03900756213306484,Rebelfawks,punk
0.0030041184540544616,-0.0645240660003853,allenw990,pop
0.07892006097911818,0.09232433004034989,AmantisAsoko,indie
0.21050860873392044,0.10404975440640814,Tcos17,Lo-Fi
0.36829077558852735,0.18810946538913537,tralalove,indie
0.3749525559126377,0.31246389234944005,cburja,indie
0.35891600000710383,0.1366898886191976,TempAcnt17,Hip-Hop
0.3355183411359327,0.01708076736995517,tiperschapman,Hip-Hop
0.14094763157144893,0.13817382604829734,jc4509,folk
-5.08752342733482E-4,0.02922876891819371,fadingophelia,Soundtrack
0.051410831293182524,0.1863624372707804,TristeMemoire,post-hardcore
0.39161023667798983,0.1407167064900443,KevinsFacey,indie
0.21819862066624665,0.2286415777511469,lelebuonerba,electronic
0.20061993663406133,0.017733608558501045,Scouticus,Lo-Fi
0.4226961409165136,0.11063888388173458,tudammkawaii,Hip-Hop
0.35632982464845475,0.1575509084013519,paytonkuhn,indie
0.3019826993099308,0.12809287108207712,ThessWade,Hip-Hop
0.33199983104869446,0.16537260162200654,YoungOne1020,Hip-Hop
0.08879674223355805,0.3164096044325464,sco703,indie
0.07649261112550447,0.04820629549160698,xen0graft,electronic
0.25650238716495116,0.20632074976943923,Quaxxx,Hip-Hop
0.10234576373064086,-0.023805905712939467,bencie,electronic
0.34101196687015245,0.2573378117703514,ablackshoe,electronic
0.38074484195885655,0.1076833556053434,selib,electronic
0.25470445924459806,0.11468566214764,Juslotting,Hip-Hop
-0.014339393945273607,0.04174302271759451,Clubonica,black metal
0.1240046309240686,0.23192860967460918,Longinglolwut,experimental
0.3840901635064612,0.3166309285131205,hiplink,Hip-Hop
0.4952794080122386,0.2136730467145395,robertobaz,Hip-Hop
0.309063475267674,0.15244202671342247,chaosan,indie
0.16871166437858243,0.10879142051129458,Ferriswheel98,Lo-Fi
0.37602075042591754,0.23267891194945034,Whyguy1000,Hip-Hop
0.4050548336492587,0.25538127605995664,LotsOfAtoms,indie
0.24771051157307244,0.15789097257374854,yhyeahh,indie
0.37110489205596475,0.3074222829887132,PieGie,indie
0.24924766185526936,0.1313976739180528,NeoReversio,post-rock
0.05467279994630364,0.04759797616702354,hippiepowers,seen live
0.3191775983698738,0.1645456687391078,matt1337c,indie
0.25680125411178456,0.21260485436958584,lostcosmonaut22,indie
0.16922081194558364,0.0642841193911278,mikeyann,indie
0.2771410469273903,0.08927448168522253,mackleless,indie
0.2277908365456213,0.14199325035850352,bootyshorts_,indie
0.13503097453494256,0.14058956138060685,elmycroft,indie
0.28173726324265086,0.19877218802103996,CoryMcDonald,indie
0.3258941257135634,0.096169013789229,Mynameiscian,Hip-Hop
0.2985901260640276,0.20931017606557853,quagsire28,electronic
0.10740377540414932,0.22811081324175667,Be_my_MBV,post-punk
0.3592482505189014,0.1746129872556451,zealzero148,Hip-Hop
0.15504794587207593,0.22285251436699827,Nicker024,Hip-Hop
0.31787384157518445,0.12019046313487956,StefanMakowski,electronic
0.16364584789305672,0.18082771161636896,TinVision,indie
0.07857540943085259,-0.1146825030534716,rosieg96,pop
0.29117928500760903,0.0714229910927598,crinky,Hip-Hop
-0.021487382819992046,-0.03327797858358203,Enermatrix,pop
-0.061586553348593545,-0.028019189589088955,Ser_Headly,Soundtrack
0.03269922349272877,-0.008536558955897307,Greenspanput,indie
0.05474627876439272,-0.06335452654915798,AG_Salugi,Hip-Hop
0.08576177880985786,0.027577820116921007,smosix,electronic
0.05516404157991436,0.2408236236845436,magnumforce2006,indie
-0.14879553832153944,0.14955007756388475,Dr_Saad,Progressive metal
0.1275244727687101,0.13757381982412867,VintageEyes,Hip-Hop
-0.1122141929451965,0.06460797555763584,walrusofdeath,Progressive metal
-0.16766948980227692,0.248483715192024,Bradt619,classic rock
-0.16955478017724773,0.25563597983543546,snowdog62,Progressive rock
-0.030790105242260266,0.13181977341074705,sivril,Progressive metal
-0.15931602131474779,0.2331867118644693,newThreefanatic,Progressive metal
-0.049443407684168814,0.006296588602756071,Racer100500,Brutal Death Metal
-0.12415826324841342,0.27782319531964905,Devronius,Progressive metal
-0.058055656955917155,0.20344990813029792,TheJamesman,Progressive rock
-0.08189432874266203,0.2860166117430379,Solstice-Coil,Progressive rock
0.05926240128132324,0.2939081485360622,five_four,indie
0.08250103931395751,0.18859286413467063,PFNarek,Progressive metal
0.0604867850132339,0.20737261475075544,SuperrrGammo,post-rock
-0.035060709642561305,0.03846342580451469,Pwnsauce,Hip-Hop
-0.0574016893271806,0.031174281302071418,Vyan1,rock
-0.1621330048532316,0.2006304334189503,Liminalitee,rock
-0.12085084159964699,0.10418742662771667,feltgrape,Progressive metal
0.08717981873712369,-0.06533981534208579,Placebo334,emo
-0.04428527755809084,0.13715326457884697,Zeritas,electronic
0.12693567411023274,0.16371876877817565,Haurix,folk
-0.17055276210284095,0.14462142617414656,KCKid,Progressive metal
-0.16059382726095828,0.13264183084694436,foryou,Progressive metal
-0.20790200020956848,0.1488040619848517,ZenekZelman,Progressive metal
-0.1035738549637598,0.156468709630062,antipopular,Progressive metal
-0.045355831153852,0.2652560251607634,Sevalra,Progressive rock
0.00817940841326842,0.2079797094685222,Satorr,Progressive metal
-0.19051825671145955,0.2594093511606181,dencker,Progressive metal
-0.020580183909274588,0.12843567077833068,blackcat34,rock
0.006811439972650547,0.0193388877974583,Feitan,seen live
-0.18617569484748553,0.18715073108433813,Psydan,Progressive metal
